date,count,station_id,station_name,year,month,month_num,weekday,is_weekend
2024-12-09,283,10272B1698646,Gamle Okstadbakken - sykkel,2024,December,12,Monday,FALSE
2024-12-10,280,10272B1698646,Gamle Okstadbakken - sykkel,2024,December,12,Tuesday,FALSE
2024-12-11,267,10272B1698646,Gamle Okstadbakken - sykkel,2024,December,12,Wednesday,FALSE
2024-12-12,263,10272B1698646,Gamle Okstadbakken - sykkel,2024,December,12,Thursday,FALSE
2024-12-13,206,10272B1698646,Gamle Okstadbakken - sykkel,2024,December,12,Friday,FALSE
2024-12-14,21,10272B1698646,Gamle Okstadbakken - sykkel,2024,December,12,Saturday,TRUE
2024-12-15,17,10272B1698646,Gamle Okstadbakken - sykkel,2024,December,12,Sunday,TRUE
2024-12-16,168,10272B1698646,Gamle Okstadbakken - sykkel,2024,December,12,Monday,FALSE
2024-12-17,203,10272B1698646,Gamle Okstadbakken - sykkel,2024,December,12,Tuesday,FALSE
2024-12-18,236,10272B1698646,Gamle Okstadbakken - sykkel,2024,December,12,Wednesday,FALSE
2024-12-19,194,10272B1698646,Gamle Okstadbakken - sykkel,2024,December,12,Thursday,FALSE
2024-12-20,134,10272B1698646,Gamle Okstadbakken - sykkel,2024,December,12,Friday,FALSE
2024-12-21,25,10272B1698646,Gamle Okstadbakken - sykkel,2024,December,12,Saturday,TRUE
2024-12-22,20,10272B1698646,Gamle Okstadbakken - sykkel,2024,December,12,Sunday,TRUE
2024-12-23,65,10272B1698646,Gamle Okstadbakken - sykkel,2024,December,12,Monday,FALSE
2024-12-24,17,10272B1698646,Gamle Okstadbakken - sykkel,2024,December,12,Tuesday,FALSE
2024-12-25,3,10272B1698646,Gamle Okstadbakken - sykkel,2024,December,12,Wednesday,FALSE
2024-12-26,23,10272B1698646,Gamle Okstadbakken - sykkel,2024,December,12,Thursday,FALSE
2024-12-27,45,10272B1698646,Gamle Okstadbakken - sykkel,2024,December,12,Friday,FALSE
2024-12-28,27,10272B1698646,Gamle Okstadbakken - sykkel,2024,December,12,Saturday,TRUE
2024-12-29,15,10272B1698646,Gamle Okstadbakken - sykkel,2024,December,12,Sunday,TRUE
2024-12-30,43,10272B1698646,Gamle Okstadbakken - sykkel,2024,December,12,Monday,FALSE
2024-12-31,24,10272B1698646,Gamle Okstadbakken - sykkel,2024,December,12,Tuesday,FALSE
2025-01-01,11,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Wednesday,FALSE
2025-01-02,96,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Thursday,FALSE
2025-01-03,68,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Friday,FALSE
2025-01-04,8,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Saturday,TRUE
2025-01-05,13,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Sunday,TRUE
2025-01-06,175,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Monday,FALSE
2025-01-07,222,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Tuesday,FALSE
2025-01-08,219,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Wednesday,FALSE
2025-01-09,222,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Thursday,FALSE
2025-01-10,209,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Friday,FALSE
2025-01-11,15,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Saturday,TRUE
2025-01-12,17,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Sunday,TRUE
2025-01-13,234,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Monday,FALSE
2025-01-14,264,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Tuesday,FALSE
2025-01-15,236,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Wednesday,FALSE
2025-01-16,251,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Thursday,FALSE
2025-01-17,218,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Friday,FALSE
2025-01-18,40,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Saturday,TRUE
2025-01-19,27,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Sunday,TRUE
2025-01-20,291,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Monday,FALSE
2025-01-21,283,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Tuesday,FALSE
2025-01-22,279,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Wednesday,FALSE
2025-01-23,255,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Thursday,FALSE
2025-01-24,204,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Friday,FALSE
2025-01-25,37,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Saturday,TRUE
2025-01-26,21,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Sunday,TRUE
2025-01-27,296,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Monday,FALSE
2025-01-28,280,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Tuesday,FALSE
2025-01-29,280,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Wednesday,FALSE
2025-01-30,236,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Thursday,FALSE
2025-01-31,205,10272B1698646,Gamle Okstadbakken - sykkel,2025,January,1,Friday,FALSE
2025-02-01,33,10272B1698646,Gamle Okstadbakken - sykkel,2025,February,2,Saturday,TRUE
2025-02-02,20,10272B1698646,Gamle Okstadbakken - sykkel,2025,February,2,Sunday,TRUE
2025-02-03,264,10272B1698646,Gamle Okstadbakken - sykkel,2025,February,2,Monday,FALSE
2025-02-04,254,10272B1698646,Gamle Okstadbakken - sykkel,2025,February,2,Tuesday,FALSE
2025-02-05,259,10272B1698646,Gamle Okstadbakken - sykkel,2025,February,2,Wednesday,FALSE
2025-02-06,259,10272B1698646,Gamle Okstadbakken - sykkel,2025,February,2,Thursday,FALSE
2025-02-07,230,10272B1698646,Gamle Okstadbakken - sykkel,2025,February,2,Friday,FALSE
2025-02-08,32,10272B1698646,Gamle Okstadbakken - sykkel,2025,February,2,Saturday,TRUE
2025-02-09,27,10272B1698646,Gamle Okstadbakken - sykkel,2025,February,2,Sunday,TRUE
2025-02-10,298,10272B1698646,Gamle Okstadbakken - sykkel,2025,February,2,Monday,FALSE
2025-02-11,283,10272B1698646,Gamle Okstadbakken - sykkel,2025,February,2,Tuesday,FALSE
2025-02-12,283,10272B1698646,Gamle Okstadbakken - sykkel,2025,February,2,Wednesday,FALSE
2025-02-13,286,10272B1698646,Gamle Okstadbakken - sykkel,2025,February,2,Thursday,FALSE
2025-02-14,219,10272B1698646,Gamle Okstadbakken - sykkel,2025,February,2,Friday,FALSE
2025-02-15,36,10272B1698646,Gamle Okstadbakken - sykkel,2025,February,2,Saturday,TRUE
2025-02-16,14,10272B1698646,Gamle Okstadbakken - sykkel,2025,February,2,Sunday,TRUE
2025-02-17,221,10272B1698646,Gamle Okstadbakken - sykkel,2025,February,2,Monday,FALSE
2025-02-18,206,10272B1698646,Gamle Okstadbakken - sykkel,2025,February,2,Tuesday,FALSE
2025-02-19,247,10272B1698646,Gamle Okstadbakken - sykkel,2025,February,2,Wednesday,FALSE
2025-02-20,217,10272B1698646,Gamle Okstadbakken - sykkel,2025,February,2,Thursday,FALSE
2025-02-21,204,10272B1698646,Gamle Okstadbakken - sykkel,2025,February,2,Friday,FALSE
2025-02-22,38,10272B1698646,Gamle Okstadbakken - sykkel,2025,February,2,Saturday,TRUE
2025-02-23,39,10272B1698646,Gamle Okstadbakken - sykkel,2025,February,2,Sunday,TRUE
2025-02-24,301,10272B1698646,Gamle Okstadbakken - sykkel,2025,February,2,Monday,FALSE
2025-02-25,295,10272B1698646,Gamle Okstadbakken - sykkel,2025,February,2,Tuesday,FALSE
2025-02-26,301,10272B1698646,Gamle Okstadbakken - sykkel,2025,February,2,Wednesday,FALSE
2025-02-27,271,10272B1698646,Gamle Okstadbakken - sykkel,2025,February,2,Thursday,FALSE
2025-02-28,240,10272B1698646,Gamle Okstadbakken - sykkel,2025,February,2,Friday,FALSE
2025-03-01,63,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Saturday,TRUE
2025-03-02,27,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Sunday,TRUE
2025-03-03,220,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Monday,FALSE
2025-03-04,185,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Tuesday,FALSE
2025-03-05,179,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Wednesday,FALSE
2025-03-06,147,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Thursday,FALSE
2025-03-07,213,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Friday,FALSE
2025-03-08,57,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Saturday,TRUE
2025-03-09,36,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Sunday,TRUE
2025-03-10,322,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Monday,FALSE
2025-03-11,308,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Tuesday,FALSE
2025-03-12,297,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Wednesday,FALSE
2025-03-13,263,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Thursday,FALSE
2025-03-14,166,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Friday,FALSE
2025-03-15,34,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Saturday,TRUE
2025-03-16,22,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Sunday,TRUE
2025-03-17,206,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Monday,FALSE
2025-03-18,248,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Tuesday,FALSE
2025-03-19,243,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Wednesday,FALSE
2025-03-20,227,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Thursday,FALSE
2025-03-21,256,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Friday,FALSE
2025-03-22,105,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Saturday,TRUE
2025-03-23,86,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Sunday,TRUE
2025-03-24,323,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Monday,FALSE
2025-03-25,290,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Tuesday,FALSE
2025-03-26,340,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Wednesday,FALSE
2025-03-27,279,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Thursday,FALSE
2025-03-28,290,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Friday,FALSE
2025-03-29,111,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Saturday,TRUE
2025-03-30,58,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Sunday,TRUE
2025-03-31,371,10272B1698646,Gamle Okstadbakken - sykkel,2025,March,3,Monday,FALSE
2025-04-01,366,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Tuesday,FALSE
2025-04-02,488,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Wednesday,FALSE
2025-04-03,359,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Thursday,FALSE
2025-04-04,247,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Friday,FALSE
2025-04-05,86,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Saturday,TRUE
2025-04-06,54,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Sunday,TRUE
2025-04-07,463,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Monday,FALSE
2025-04-08,413,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Tuesday,FALSE
2025-04-09,409,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Wednesday,FALSE
2025-04-10,236,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Thursday,FALSE
2025-04-11,237,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Friday,FALSE
2025-04-12,76,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Saturday,TRUE
2025-04-13,108,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Sunday,TRUE
2025-04-14,248,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Monday,FALSE
2025-04-15,260,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Tuesday,FALSE
2025-04-16,154,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Wednesday,FALSE
2025-04-17,54,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Thursday,FALSE
2025-04-18,68,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Friday,FALSE
2025-04-19,54,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Saturday,TRUE
2025-04-20,103,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Sunday,TRUE
2025-04-21,116,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Monday,FALSE
2025-04-22,541,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Tuesday,FALSE
2025-04-23,634,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Wednesday,FALSE
2025-04-24,532,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Thursday,FALSE
2025-04-25,476,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Friday,FALSE
2025-04-26,111,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Saturday,TRUE
2025-04-27,125,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Sunday,TRUE
2025-04-28,459,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Monday,FALSE
2025-04-29,435,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Tuesday,FALSE
2025-04-30,524,10272B1698646,Gamle Okstadbakken - sykkel,2025,April,4,Wednesday,FALSE
2025-05-01,79,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Thursday,FALSE
2025-05-02,262,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Friday,FALSE
2025-05-03,77,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Saturday,TRUE
2025-05-04,107,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Sunday,TRUE
2025-05-05,463,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Monday,FALSE
2025-05-06,594,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Tuesday,FALSE
2025-05-07,599,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Wednesday,FALSE
2025-05-08,459,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Thursday,FALSE
2025-05-09,485,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Friday,FALSE
2025-05-10,178,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Saturday,TRUE
2025-05-11,182,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Sunday,TRUE
2025-05-12,633,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Monday,FALSE
2025-05-13,583,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Tuesday,FALSE
2025-05-14,550,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Wednesday,FALSE
2025-05-15,577,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Thursday,FALSE
2025-05-16,523,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Friday,FALSE
2025-05-17,65,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Saturday,TRUE
2025-05-18,197,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Sunday,TRUE
2025-05-19,711,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Monday,FALSE
2025-05-20,671,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Tuesday,FALSE
2025-05-21,526,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Wednesday,FALSE
2025-05-22,576,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Thursday,FALSE
2025-05-23,490,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Friday,FALSE
2025-05-24,66,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Saturday,TRUE
2025-05-25,165,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Sunday,TRUE
2025-05-26,452,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Monday,FALSE
2025-05-27,669,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Tuesday,FALSE
2025-05-28,561,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Wednesday,FALSE
2025-05-29,153,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Thursday,FALSE
2025-05-30,223,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Friday,FALSE
2025-05-31,120,10272B1698646,Gamle Okstadbakken - sykkel,2025,May,5,Saturday,TRUE
2025-06-01,80,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Sunday,TRUE
2025-06-02,591,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Monday,FALSE
2025-06-03,670,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Tuesday,FALSE
2025-06-04,650,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Wednesday,FALSE
2025-06-05,647,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Thursday,FALSE
2025-06-06,509,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Friday,FALSE
2025-06-07,135,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Saturday,TRUE
2025-06-08,121,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Sunday,TRUE
2025-06-09,125,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Monday,FALSE
2025-06-10,644,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Tuesday,FALSE
2025-06-11,618,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Wednesday,FALSE
2025-06-12,660,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Thursday,FALSE
2025-06-13,556,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Friday,FALSE
2025-06-14,192,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Saturday,TRUE
2025-06-15,153,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Sunday,TRUE
2025-06-16,510,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Monday,FALSE
2025-06-17,557,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Tuesday,FALSE
2025-06-18,565,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Wednesday,FALSE
2025-06-19,482,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Thursday,FALSE
2025-06-20,394,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Friday,FALSE
2025-06-21,106,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Saturday,TRUE
2025-06-22,183,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Sunday,TRUE
2025-06-23,497,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Monday,FALSE
2025-06-24,455,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Tuesday,FALSE
2025-06-25,569,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Wednesday,FALSE
2025-06-26,596,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Thursday,FALSE
2025-06-27,351,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Friday,FALSE
2025-06-28,121,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Saturday,TRUE
2025-06-29,51,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Sunday,TRUE
2025-06-30,460,10272B1698646,Gamle Okstadbakken - sykkel,2025,June,6,Monday,FALSE
2025-07-01,447,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Tuesday,FALSE
2025-07-02,484,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Wednesday,FALSE
2025-07-03,432,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Thursday,FALSE
2025-07-04,401,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Friday,FALSE
2025-07-05,160,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Saturday,TRUE
2025-07-06,98,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Sunday,TRUE
2025-07-07,355,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Monday,FALSE
2025-07-08,416,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Tuesday,FALSE
2025-07-09,338,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Wednesday,FALSE
2025-07-10,361,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Thursday,FALSE
2025-07-11,299,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Friday,FALSE
2025-07-12,173,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Saturday,TRUE
2025-07-13,136,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Sunday,TRUE
2025-07-14,301,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Monday,FALSE
2025-07-15,313,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Tuesday,FALSE
2025-07-16,274,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Wednesday,FALSE
2025-07-17,270,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Thursday,FALSE
2025-07-18,241,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Friday,FALSE
2025-07-19,114,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Saturday,TRUE
2025-07-20,139,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Sunday,TRUE
2025-07-21,338,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Monday,FALSE
2025-07-22,291,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Tuesday,FALSE
2025-07-23,297,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Wednesday,FALSE
2025-07-24,311,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Thursday,FALSE
2025-07-25,239,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Friday,FALSE
2025-07-26,126,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Saturday,TRUE
2025-07-27,89,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Sunday,TRUE
2025-07-28,357,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Monday,FALSE
2025-07-29,352,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Tuesday,FALSE
2025-07-30,270,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Wednesday,FALSE
2025-07-31,337,10272B1698646,Gamle Okstadbakken - sykkel,2025,July,7,Thursday,FALSE
2025-08-01,358,10272B1698646,Gamle Okstadbakken - sykkel,2025,August,8,Friday,FALSE
2025-08-02,185,10272B1698646,Gamle Okstadbakken - sykkel,2025,August,8,Saturday,TRUE
2025-08-03,158,10272B1698646,Gamle Okstadbakken - sykkel,2025,August,8,Sunday,TRUE
2025-08-04,523,10272B1698646,Gamle Okstadbakken - sykkel,2025,August,8,Monday,FALSE
2025-08-05,513,10272B1698646,Gamle Okstadbakken - sykkel,2025,August,8,Tuesday,FALSE
2025-08-06,367,10272B1698646,Gamle Okstadbakken - sykkel,2025,August,8,Wednesday,FALSE
